time_s,apriltag_id,left_u,left_v,right_u,right_v,x,y,z,rot_x,rot_y,rot_z,w,cam_x,cam_y,cam_z,cam_rot_x,cam_rot_y,cam_rot_z,cam_w,valid_frame,gt_left_u,gt_left_v,gt_right_u,gt_right_v
0.11378743,5,1554.72366689,108.08434056,1484.85013511,108.16157627,0.56918111,0.57412095,1.56230203,0.01748456,0.27809916,-0.08912184,0.95624915,0.52374855,0.42625052,1.54902635,0.66354401,0.57869029,0.29354868,-0.37236551,0.00000000,1511.21163200,330.45199969,1446.25109011,330.45199969
0.11378743,13,339.21008243,406.01957650,291.89854215,405.78885432,0.56918111,0.57412095,1.56230203,0.01748456,0.27809916,-0.08912184,0.95624915,0.52374855,0.42625052,1.54902635,0.66354401,0.57869029,0.29354868,-0.37236551,0.00000000,319.47094306,579.46915506,273.05717161,579.46915506
0.11378743,14,421.12279348,228.81090506,364.37073500,228.67069834,0.56918111,0.57412095,1.56230203,0.01748456,0.27809916,-0.08912184,0.95624915,0.52374855,0.42625052,1.54902635,0.66354401,0.57869029,0.29354868,-0.37236551,0.00000000,423.95840166,410.89197994,369.47600351,410.89197994
0.11378743,31,1148.04348313,617.06232776,1099.11600230,616.85836149,0.56918111,0.57412095,1.56230203,0.01748456,0.27809916,-0.08912184,0.95624915,0.52374855,0.42625052,1.54902635,0.66354401,0.57869029,0.29354868,-0.37236551,0.00000000,1130.20234556,812.06227772,1080.78030510,812.06227772
0.24378755,5,1552.92507955,109.12066234,1482.80076908,109.36912948,0.56993975,0.57505456,1.56158867,0.01738160,0.27848150,-0.08831539,0.95621458,0.52473500,0.42711558,1.54829908,0.66324728,0.57931392,0.29369488,-0.37180875,0.00000000,1508.98940140,331.77924625,1444.05340511,331.77924625
0.24378755,13,336.40333646,405.17567794,289.05059786,404.90615886,0.56993975,0.57505456,1.56158867,0.01738160,0.27848150,-0.08831539,0.95621458,0.52473500,0.42711558,1.54829908,0.66324728,0.57931392,0.29369488,-0.37180875,0.00000000,316.65871862,579.88539527,270.18610747,579.88539527
0.24378755,14,418.78799746,227.72437827,361.98957427,227.62746578,0.56993975,0.57505456,1.56158867,0.01738160,0.27848150,-0.08831539,0.95621458,0.52473500,0.42711558,1.54829908,0.66324728,0.57931392,0.29369488,-0.37180875,0.00000000,421.42949329,411.20186960,366.88828237,411.20186960
0.24378755,31,1145.79672337,617.49689111,1096.98480864,617.34192491,0.56993975,0.57505456,1.56158867,0.01738160,0.27848150,-0.08831539,0.95621458,0.52473500,0.42711558,1.54829908,0.66324728,0.57931392,0.29369488,-0.37180875,0.00000000,1128.04140492,813.11221143,1078.60283527,813.11221143
0.31378743,5,1552.36296411,109.83655876,1482.45960464,110.05038239,0.57070203,0.57511330,1.56044038,0.01752575,0.27929227,-0.08834145,0.95597305,0.52545384,0.42718633,1.54716483,0.66360950,0.57951384,0.29323679,-0.37121198,0.00000000,1508.96989138,333.77053096,1444.01587609,333.77053096
0.31378743,13,336.18024238,405.37923826,288.72559663,405.03979488,0.57070203,0.57511330,1.56044038,0.01752575,0.27929227,-0.08834145,0.95597305,0.52545384,0.42718633,1.54716483,0.66360950,0.57951384,0.29323679,-0.37121198,0.00000000,316.23341231,582.06803128,269.73659469,582.06803128
0.31378743,14,418.59122821,227.84165288,361.63960453,227.69738674,0.57070203,0.57511330,1.56044038,0.01752575,0.27929227,-0.08834145,0.95597305,0.52545384,0.42718633,1.54716483,0.66360950,0.57951384,0.29323679,-0.37121198,0.00000000,421.11585522,413.34013555,366.55683718,413.34013555
0.31378743,20,1769.40413398,442.53939327,1723.06399043,442.62951178,0.57070203,0.57511330,1.56044038,0.01752575,0.27929227,-0.08834145,0.95597305,0.52545384,0.42718633,1.54716483,0.66360950,0.57951384,0.29323679,-0.37121198,0.00000000,1746.15009975,654.05009312,1701.38307907,654.05009312
0.31378743,31,1145.29029620,618.17458497,1096.44542690,618.01088012,0.57070203,0.57511330,1.56044038,0.01752575,0.27929227,-0.08834145,0.95597305,0.52545384,0.42718633,1.54716483,0.66360950,0.57951384,0.29323679,-0.37121198,0.00000000,1128.14459572,815.40426636,1078.66132416,815.40426636
0.37378743,5,1550.87848534,111.24541063,1481.05395244,111.43766624,0.57124184,0.57502102,1.55947775,0.01783358,0.27983324,-0.08807003,0.95583418,0.52603020,0.42708980,1.54612524,0.66382009,0.57969824,0.29319594,-0.37057925,0.00000000,1508.10999152,335.11974193,1443.15894138,335.11974193
0.37378743,13,335.48747809,406.85499508,288.20484837,406.72520621,0.57124184,0.57502102,1.55947775,0.01783358,0.27983324,-0.08807003,0.95583418,0.52603020,0.42708980,1.54612524,0.66382009,0.57969824,0.29319594,-0.37057925,0.00000000,314.97080114,583.77193307,268.43513533,583.77193307
0.37378743,14,417.46388950,229.20315692,360.71153984,229.10576321,0.57124184,0.57502102,1.55947775,0.01783358,0.27983324,-0.08807003,0.95583418,0.52603020,0.42708980,1.54612524,0.66382009,0.57969824,0.29319594,-0.37057925,0.00000000,419.97478046,414.92548018,365.38009253,414.92548018
0.37378743,31,1145.63040367,619.84080009,1096.82577119,619.75792448,0.57124184,0.57502102,1.55947775,0.01783358,0.27983324,-0.08807003,0.95583418,0.52603020,0.42708980,1.54612524,0.66382009,0.57969824,0.29319594,-0.37057925,0.00000000,1127.59138415,816.96999166,1078.07906323,816.96999166
0.64378755,5,1550.95953486,118.49115801,1481.17549691,118.53496147,0.57331664,0.57329056,1.55572765,0.01927285,0.28190023,-0.08897042,0.95511522,0.52766798,0.42551202,1.54217295,0.66565970,0.57921887,0.29210964,-0.36888293,0.00000000,1510.01551312,339.31497582,1444.96387154,339.31497582
0.64378755,13,334.67122405,414.34952534,287.29641356,414.32629019,0.57331664,0.57329056,1.55572765,0.01927285,0.28190023,-0.08897042,0.95511522,0.52766798,0.42551202,1.54217295,0.66565970,0.57921887,0.29210964,-0.36888293,0.00000000,315.89186099,591.50814004,269.30644659,591.50814004
0.64378755,14,417.27146242,237.01592613,360.41725779,236.87735965,0.57331664,0.57329056,1.55572765,0.01927285,0.28190023,-0.08897042,0.95511522,0.52766798,0.42551202,1.54217295,0.66565970,0.57921887,0.29210964,-0.36888293,0.00000000,420.78971043,422.36988464,366.15832684,422.36988464
0.64378755,31,1145.74579360,626.68752098,1096.76274125,626.57098268,0.57331664,0.57329056,1.55572765,0.01927285,0.28190023,-0.08897042,0.95511522,0.52766798,0.42551202,1.54217295,0.66565970,0.57921887,0.29210964,-0.36888293,0.00000000,1130.43726147,823.11146376,1080.78439097,823.11146376
0.71378743,5,1552.03564428,119.14454862,1482.29597964,119.27661279,0.57375090,0.57267523,1.55566067,0.01905617,0.28178010,-0.08926238,0.95512777,0.52804005,0.42490858,1.54218616,0.66564847,0.57912632,0.29191713,-0.36920077,0.00000000,1511.43778507,338.90197811,1446.34653684,338.90197811
0.71378743,13,336.55287478,415.44811209,289.25804733,415.46398477,0.57375090,0.57267523,1.55566067,0.01905617,0.28178010,-0.08926238,0.95512777,0.52804005,0.42490858,1.54218616,0.66564847,0.57912632,0.29191713,-0.36920077,0.00000000,316.99430301,590.97682780,270.42142598,590.97682780
0.71378743,14,418.64370624,238.32874804,361.95165922,238.26344140,0.57375090,0.57267523,1.55566067,0.01905617,0.28178010,-0.08926238,0.95512777,0.52804005,0.42490858,1.54218616,0.66564847,0.57912632,0.29191713,-0.36920077,0.00000000,421.86856413,421.87528697,367.24465974,421.87528697
0.71378743,31,1147.64678383,627.50485575,1098.70571560,627.32437432,0.57375090,0.57267523,1.55566067,0.01905617,0.28178010,-0.08926238,0.95512777,0.52804005,0.42490858,1.54218616,0.66564847,0.57912632,0.29191713,-0.36920077,0.00000000,1131.37529386,822.82507789,1081.71237124,822.82507789
0.78378730,5,1552.66582256,119.10779006,1482.76806610,119.27602709,0.57510121,0.57256193,1.55684935,0.01985524,0.28085034,-0.08924327,0.95538705,0.52935895,0.42483225,1.54307924,0.66571444,0.57841174,0.29292419,-0.36940433,0.00000000,1510.67405458,335.13833678,1445.56063197,335.13833678
0.78378730,13,336.53639682,415.99764423,289.27456938,415.95460217,0.57510121,0.57256193,1.55684935,0.01985524,0.28085034,-0.08924327,0.95538705,0.52935895,0.42483225,1.54307924,0.66571444,0.57841174,0.29292419,-0.36940433,0.00000000,316.20316326,589.50660448,269.61032601,589.50660448
0.78378730,14,418.63678643,238.94693009,361.73172102,238.82630887,0.57510121,0.57256193,1.55684935,0.01985524,0.28085034,-0.08924327,0.95538705,0.52935895,0.42483225,1.54307924,0.66571444,0.57841174,0.29292419,-0.36940433,0.00000000,420.69734556,420.03001557,366.03536085,420.03001557
0.78378730,31,1148.14467119,627.46496008,1099.26470845,627.26059132,0.57510121,0.57256193,1.55684935,0.01985524,0.28085034,-0.08924327,0.95538705,0.52935895,0.42483225,1.54307924,0.66571444,0.57841174,0.29292419,-0.36940433,0.00000000,1131.16091655,819.84488278,1081.51548168,819.84488278
0.84378756,5,1554.96503313,117.42147809,1484.86847648,117.45481846,0.57750890,0.57305108,1.55855953,0.02126681,0.27970134,-0.08993910,0.95562847,0.53148858,0.42544814,1.54436330,0.66633978,0.57692497,0.29398665,-0.36975766,0.00000000,1510.65497645,329.56136822,1445.46926141,329.56136822
0.84378756,13,337.48299014,414.90790084,290.04837493,414.85811984,0.57750890,0.57305108,1.55855953,0.02126681,0.27970134,-0.08993910,0.95562847,0.53148858,0.42544814,1.54436330,0.66633978,0.57692497,0.29398665,-0.36975766,0.00000000,316.55153252,588.41086530,269.96036389,588.41086530
0.84378756,14,419.98775371,237.95087603,363.05545608,237.73300668,0.57750890,0.57305108,1.55855953,0.02126681,0.27970134,-0.08993910,0.95562847,0.53148858,0.42544814,1.54436330,0.66633978,0.57692497,0.29398665,-0.36975766,0.00000000,420.19941797,418.40038604,365.51560305,418.40038604
0.84378756,31,1148.31942474,625.20810596,1099.24594060,624.95663667,0.57750890,0.57305108,1.55855953,0.02126681,0.27970134,-0.08993910,0.95562847,0.53148858,0.42544814,1.54436330,0.66633978,0.57692497,0.29398665,-0.36975766,0.00000000,1132.19297602,815.98741832,1082.55322503,815.98741832
1.11378743,5,1572.82163565,84.36419022,1501.60222826,84.41165344,0.60739328,0.58202943,1.56659194,0.02142842,0.27507976,-0.10216574,0.95573737,0.55801251,0.43545194,1.55307848,0.67050370,0.56853031,0.29026643,-0.37807866,0.00000000,1539.14167883,298.83116537,1472.49097331,298.83116537
1.11378743,13,351.71227050,403.37671166,304.83897352,403.39769999,0.60739328,0.58202943,1.56659194,0.02142842,0.27507976,-0.10216574,0.95573737,0.55801251,0.43545194,1.55307848,0.67050370,0.56853031,0.29026643,-0.37807866,0.00000000,341.37158842,575.58464465,295.15177579,575.58464465
1.11378743,14,428.48891496,224.25476164,371.80184411,224.05532972,0.60739328,0.58202943,1.56659194,0.02142842,0.27507976,-0.10216574,0.95573737,0.55801251,0.43545194,1.55307848,0.67050370,0.56853031,0.29026643,-0.37807866,0.00000000,439.53324965,404.10337564,385.03986794,404.10337564
1.11378743,20,1802.29782841,421.68792490,1755.45859560,421.63305326,0.60739328,0.58202943,1.56659194,0.02142842,0.27507976,-0.10216574,0.95573737,0.55801251,0.43545194,1.55307848,0.67050370,0.56853031,0.29026643,-0.37807866,0.00000000,1790.08993203,627.27189030,1744.16016943,627.27189030
1.11378743,31,1165.81380907,606.46218633,1116.64485072,606.19812203,0.60739328,0.58202943,1.56659194,0.02142842,0.27507976,-0.10216574,0.95573737,0.55801251,0.43545194,1.55307848,0.67050370,0.56853031,0.29026643,-0.37807866,0.00000000,1155.30755778,798.37577212,1105.26148117,798.37577212
1.25378743,5,1590.58213865,69.18636426,1518.25540433,69.30235020,0.63079927,0.59002071,1.56477737,0.02140558,0.27519362,-0.11056905,0.95476924,0.57902900,0.44420421,1.55199307,0.67438887,0.56394314,0.28550348,-0.38164847,0.00000000,1558.91681579,287.08115178,1491.09645312,287.08115178
1.25378743,13,363.93008398,400.33252614,317.22583227,400.13711278,0.63079927,0.59002071,1.56477737,0.02140558,0.27519362,-0.11056905,0.95476924,0.57902900,0.44420421,1.55199307,0.67438887,0.56394314,0.28550348,-0.38164847,0.00000000,355.89280945,575.50268981,309.81242604,575.50268981
1.25378743,14,437.76437685,219.49986349,381.02148728,219.33217331,0.63079927,0.59002071,1.56477737,0.02140558,0.27519362,-0.11056905,0.95476924,0.57902900,0.44420421,1.55199307,0.67438887,0.56394314,0.28550348,-0.38164847,0.00000000,450.88528237,403.07690917,396.42862272,403.07690917
1.25378743,31,1179.08945032,602.66002588,1129.55281622,602.59477967,0.63079927,0.59002071,1.56477737,0.02140558,0.27519362,-0.11056905,0.95476924,0.57902900,0.44420421,1.55199307,0.67438887,0.56394314,0.28550348,-0.38164847,0.00000000,1170.93914844,796.71121250,1120.39473098,796.71121250
1.51378743,13,404.82501139,408.92832057,358.40615677,409.05797481,0.69779142,0.59433677,1.55548473,0.02937879,0.28127915,-0.12920000,0.95043454,0.63996922,0.45083283,1.54247433,0.68879972,0.55166058,0.27511360,-0.38149451,0.00000000,381.47018725,597.46120379,335.24276623,597.46120379
1.51378743,14,474.22804056,225.23782861,417.69941988,225.35908621,0.69779142,0.59433677,1.55548473,0.02937879,0.28127915,-0.12920000,0.95043454,0.63996922,0.45083283,1.54247433,0.68879972,0.55166058,0.27511360,-0.38149451,0.00000000,469.23863027,420.00247464,414.41253842,420.00247464
1.51378743,31,1223.68476507,607.20206457,1172.56551619,607.22370354,0.69779142,0.59433677,1.55548473,0.02937879,0.28127915,-0.12920000,0.95043454,0.63996922,0.45083283,1.54247433,0.68879972,0.55166058,0.27511360,-0.38149451,0.00000000,1211.05829503,805.59005358,1158.84412619,805.59005358
1.58378730,13,401.83463482,420.29846463,355.20463260,420.47397709,0.71847889,0.59082168,1.55550108,0.03455581,0.28237590,-0.13171032,0.94959036,0.65951558,0.44789458,1.54131587,0.69280925,0.54800755,0.27555878,-0.37917072,0.00000000,380.42913777,604.12256024,333.95274097,604.12256024
1.58378730,14,468.83773158,233.79464928,411.93855875,234.01774702,0.71847889,0.59082168,1.55550108,0.03455581,0.28237590,-0.13171032,0.94959036,0.65951558,0.44789458,1.54131587,0.69280925,0.54800755,0.27555878,-0.37917072,0.00000000,466.23492707,423.94047947,411.07746602,423.94047947
1.58378730,31,1227.46205049,610.36836595,1176.09614124,610.37749080,0.71847889,0.59082168,1.55550108,0.03455581,0.28237590,-0.13171032,0.94959036,0.65951558,0.44789458,1.54131587,0.69280925,0.54800755,0.27555878,-0.37917072,0.00000000,1217.46320733,804.39877911,1164.81462668,804.39877911
1.71378743,13,399.70040636,429.92196030,352.58149799,429.90403566,0.76641693,0.58078499,1.55525868,0.03906180,0.28295809,-0.13514884,0.94875898,0.70612486,0.43850975,1.54013735,0.69671386,0.54397096,0.27545346,-0.37790314,0.00000000,377.37817050,603.61804371,330.31408187,603.61804371
1.71378743,14,462.67889289,240.40366113,405.02441857,240.25490614,0.76641693,0.58078499,1.55525868,0.03906180,0.28295809,-0.13514884,0.94875898,0.70612486,0.43850975,1.54013735,0.69671386,0.54397096,0.27545346,-0.37790314,0.00000000,460.90415770,418.06497675,404.90433734,418.06497675
1.71378743,31,1238.63037447,605.36413006,1186.36566912,605.26841120,0.76641693,0.58078499,1.55525868,0.03906180,0.28295809,-0.13514884,0.94875898,0.70612486,0.43850975,1.54013735,0.69671386,0.54397096,0.27545346,-0.37790314,0.00000000,1228.53145825,797.63567578,1174.92031250,797.63567578
1.92378756,13,400.75562913,426.53078294,352.84396527,426.46892245,0.85551180,0.55082838,1.54866966,0.04401809,0.28318991,-0.14161449,0.94752892,0.79303361,0.40958945,1.53272981,0.70203263,0.53783577,0.27403746,-0.37787081,0.00000000,376.60287649,597.08281205,328.36417203,597.08281205
1.92378756,14,459.32888744,228.92775369,400.38871221,228.78547645,0.85551180,0.55082838,1.54866966,0.04401809,0.28318991,-0.14161449,0.94752892,0.79303361,0.40958945,1.53272981,0.70203263,0.53783577,0.27403746,-0.37787081,0.00000000,457.10642546,401.51207956,399.36194659,401.51207956
1.92378756,31,1263.61146264,597.92486646,1209.65759594,597.57880535,0.85551180,0.55082838,1.54866966,0.04401809,0.28318991,-0.14161449,0.94752892,0.79303361,0.40958945,1.53272981,0.70203263,0.53783577,0.27403746,-0.37787081,0.00000000,1255.65526608,784.86542439,1200.02441399,784.86542439
1.98378730,13,397.90980612,422.16867493,349.17919380,421.94540025,0.89058094,0.53510245,1.54694260,0.04809996,0.28382538,-0.14232584,0.94703354,0.82756808,0.39422282,1.52996138,0.70451447,0.53555529,0.27522223,-0.37562297,0.00000000,370.92761174,597.50013082,322.06314465,597.50013082
1.98378730,14,456.35855809,220.71292856,396.46033903,220.44649975,0.89058094,0.53510245,1.54694260,0.04809996,0.28382538,-0.14232584,0.94703354,0.82756808,0.39422282,1.52996138,0.70451447,0.53555529,0.27522223,-0.37562297,0.00000000,450.39190599,396.97506661,391.78790485,396.97506661
1.98378730,31,1271.29606794,589.91417123,1216.44523513,589.61989750,0.89058094,0.53510245,1.54694260,0.04809996,0.28382538,-0.14232584,0.94703354,0.82756808,0.39422282,1.52996138,0.70451447,0.53555529,0.27522223,-0.37562297,0.00000000,1263.69095151,779.77992989,1207.25424253,779.77992989
2.05378743,13,394.06154532,422.15574441,344.89613914,422.23623501,0.92642221,0.51689447,1.54554516,0.05242231,0.28471424,-0.14567287,0.94602750,0.86212171,0.37670282,1.52771674,0.70834325,0.53171819,0.27483181,-0.37415649,0.00000000,372.82878300,599.27562393,323.44633984,599.27562393
2.05378743,14,450.28566220,214.97643064,389.55999182,214.83408351,0.92642221,0.51689447,1.54554516,0.05242231,0.28471424,-0.14567287,0.94602750,0.86212171,0.37670282,1.52771674,0.70834325,0.53171819,0.27483181,-0.37415649,0.00000000,450.61996469,393.90326978,391.26599615,393.90326978
2.05378743,31,1280.53730185,585.25203671,1224.91583116,585.02534690,0.92642221,0.51689447,1.54554516,0.05242231,0.28471424,-0.14567287,0.94602750,0.86212171,0.37670282,1.52771674,0.70834325,0.53171819,0.27483181,-0.37415649,0.00000000,1279.28089561,774.56712805,1221.91292900,774.56712805
2.18378730,14,456.13447281,208.60962397,394.60221634,208.53908178,1.00054179,0.47366875,1.54572999,0.05808742,0.28654108,-0.16320763,0.94227477,0.93095487,0.33600425,1.52805792,0.71923937,0.51926463,0.26619769,-0.37709120,0.00000000,482.43337191,386.18850833,422.16201440,386.18850833
2.18378730,31,1323.67852024,575.85901412,1266.43742088,575.54388584,1.00054179,0.47366875,1.54572999,0.05808742,0.28654108,-0.16320763,0.94227477,0.93095487,0.33600425,1.52805792,0.71923937,0.51926463,0.26619769,-0.37709120,0.00000000,1341.39971993,761.28395471,1281.63415012,761.28395471
2.25378743,14,469.67601084,205.58100345,407.44443688,205.36539310,1.04528687,0.44607224,1.54673883,0.06049624,0.28452289,-0.17575948,0.94047500,0.97219974,0.31019796,1.52934123,0.72502650,0.50993877,0.26124943,-0.38216195,0.00000000,506.06617188,373.35541770,445.24506415,373.35541770
2.25378743,31,1354.25307515,567.33950684,1296.09482819,566.94633480,1.04528687,0.44607224,1.54673883,0.06049624,0.28452289,-0.17575948,0.94047500,0.97219974,0.31019796,1.52934123,0.72502650,0.50993877,0.26124943,-0.38216195,0.00000000,1385.09886359,744.32142761,1323.74227380,744.32142761
2.32378756,14,491.97904783,194.24317973,429.42819326,193.99953852,1.08953847,0.41794329,1.54649013,0.06389216,0.28080070,-0.18933994,0.93873103,1.01269959,0.28416606,1.52900424,0.73103397,0.49879454,0.25716225,-0.38815064,0.00000000,529.69004573,358.69608018,468.24865400,358.69608018
2.32378756,31,1395.37626015,551.97770603,1335.90849097,551.54166806,1.08953847,0.41794329,1.54649013,0.06389216,0.28080070,-0.18933994,0.93873103,1.01269959,0.28416606,1.52900424,0.73103397,0.49879454,0.25716225,-0.38815064,0.00000000,1432.21036196,722.46274785,1369.10508216,722.46274785
2.38378730,14,512.89429375,178.79097523,449.59270988,178.39311161,1.13619554,0.38700204,1.54535878,0.06981372,0.27673425,-0.20489731,0.93624295,1.05496676,0.25593199,1.52720449,0.73879140,0.48488533,0.25318974,-0.39366031,0.00000000,554.24957137,346.02283345,492.09504990,346.02283345
2.45378743,14,536.15594486,163.10026833,472.01901977,162.80360097,1.17889924,0.35712812,1.54469506,0.07746039,0.27297877,-0.21867578,0.93362726,1.09369806,0.22879464,1.52526124,0.74658769,0.47110021,0.25077597,-0.39721887,0.00000000,572.97060125,335.90592241,510.04627334,335.90592241
